22956005144, 8
23475675462, 3
23501805341, 2
23475674212, 4
22923077374, 1
23413575851, 1
22855162823, 1
22838381323, 155
23299680892, 6
23112368680, 3
22737651244, 8
23336481446, 90
22735393433, 0
23358968125, 11
22696201913, 0
23250804755, 1
23232812765, 0
23219943265, 0
22529695864, 0
22861503600, 3
23146365315, 2
23182264311, 3
22778384849, 3
22778383509, 6
23109566886, 3
23135665765, 3
23134593001, 7
23475628899, 0
23843526805, 0
23215403154, 1
23761042371, 0
23547824780, 0
23817418746, 0
23761024341, 3
23760997291, 2
23817356466, 0
23817348596, 1
23475519599, 0
23735035472, 0
23724478946, 1
23417162380, 2
23651481076, 30
23651749085, 1
23202550119, 0
23570204015, 0
23461665062, 0
23274475920, 0
23461635532, 0
23487741321, 0
23570172805, 0
23544005756, 0
23544005106, 0
22941843944, 0
23410187402, 0
23222938640, 1
22890389934, 4
23150705519, 0
22890389094, 1
23518693275, 1
23518693105, 2
23492572926, 0
23398967072, 3
23139497839, 1
23507484315, 4
23469928556, 1
23128079789, 0
23128079309, 0
22849256374, 166
22987868249, 1
23238058652, 0
22719257973, 0
22696644403, 0
22694950754, 0
22937884349, 1
22945743510, 188
22864723389, 0
23232589025, 0
22592425983, 1
22923683660, 0
22840382779, 1
23208317415, 1
22812940287, 1
22838952679, 1
22578420364, 1
22838808149, 1
22910731090, 1
22579430823, 1
22838568699, 1
23193289355, 1
22564718244, 1
22808074209, 1
23176027445, 1
22807773109, 1
22781454137, 1
22546923264, 1
22548385193, 1
22807394359, 1
22879454160, 1
22807161679, 1
22879311370, 1
23174554885, 1
22806577539, 1
23162340345, 7
22866548550, 3
22533798214, 7
22839652550, 2
23135472775, 13
22835571830, 3
23131393015, 7
23160488491, 5
22756334469, 10
22525887764, 5
23133736182, 26
23156457201, 0
23130910022, 0
22713304648, 10
22508491803, 12
22667519808, 0
22667518878, 0
23047116602, 1
22642356477, 1
22668425999, 1
23060339675, 1
23046741792, 1
22437549764, 1
22439130903, 1
23060260445, 1
22630887177, 34
22630497378, 1
23019031946, 1
22652834379, 1
22626687618, 1
22421778264, 0
23044446365, 2
22423177343, 2
23030692992, 0
22625861138, 0
23042107505, 0
22418303114, 1
22621601538, 1
22621492777, 1
22619462398, 1
23037798915, 1
23011768486, 1
22415025354, 1
23048284541, 1
22414359214, 1
23037106145, 1
23011061326, 1
22618762107, 1
22616698647, 18
22401506553, 4
22397807503, 0
23005505312, 1
23018931705, 0
22626397599, 1
23005128132, 2
22600272398, 1
22600260037, 0
22992542216, 1
22626362569, 1
22625538419, 4
23028895931, 9
22396323253, 2
23028652491, 2
22391480594, 2
23025380031, 3
22393038183, 12
23003269195, 5
22584916748, 1
22998269115, 11
22362613723, 1
22591613979, 1
22795529050, 1
22951077136, 159
22347192414, 1
22547862607, 0
22930639246, 0
22930632876, 1
22967459391, 1
22333585684, 0
22768229960, 0
22524709228, 0
22754997000, 0
22953439011, 3
22916301936, 11
22541323129, 5
22907479266, 4
22920046962, 8
22907611556, 4
22929543765, 3
22306825474, 3
22940660831, 3
22929517665, 4
22303677564, 2
22911718272, 8
22503515528, 0
22527355789, 2
22298347953, 10
22501152147, 9
22919496535, 17
23097135801, 0
22641978417, 1
22437542864, 1
22667983969, 1
23034201166, 0
23046646072, 0
23059991545, 1
23071158571, 0
23031094932, 0
22400820174, 3
22584957028, 2
22584950848, 1
22584932127, 1
22380495464, 1
23003273715, 1
22581781878, 0
22795759610, 1
22795757260, 1
22591615529, 1
22361025714, 1
22565464748, 1
22983570945, 0
22348756853, 1
22577746599, 1
22347163714, 0
22347158144, 1
22943865396, 1
22322917023, 20
22937533181, 4
22738411620, 4
22281831794, 13
22915684471, 4
22512409749, 2
22259415713, 13
22885250981, 0
22252919893, 0
22455680848, 0
22455612877, 0
22885071491, 0
22481082379, 0
22252019213, 0
22238723163, 1
22441539978, 1
22441538418, 1
22467723949, 0
22441530808, 1
22467720189, 0
22237110494, 1
22237110204, 0
22237109634, 1
22671858260, 1
22859856385, 0
22870998681, 1
22671846630, 1
22441494148, 1
22237075264, 1
22859833065, 1
22870964931, 0
22833809296, 1
22859815495, 1
22870953611, 0
22671777960, 1
22870922731, 0
22846263632, 1
22833768236, 0
22236994074, 1
22671754990, 0
22467587399, 1
22467538339, 1
22870830641, 0
22833672906, 1
22870820151, 0
22671665180, 0
22671662020, 0
22870811621, 0
22236892914, 0
22870804251, 0
22870800801, 0
22238485223, 0
22238484783, 0
22467490339, 0
22236875004, 0
22236869554, 0
22236860834, 0
22846100272, 0
22833603806, 0
22238411973, 0
22441202267, 0
22238400213, 0
22859533105, 0
22441173548, 0
22870665401, 0
22671513230, 0
22467347549, 0
22238339353, 0
22671501190, 0
22467307219, 0
22833452526, 0
22436794927, 0
22231572673, 1
22434359187, 4
22434365138, 5
22852713845, 2
22228519653, 11
22836002362, 2
22823420276, 4
22815879986, 8
22423516997, 4
22853035341, 3
22423515177, 7
22822981782, 7
22444285249, 2
22648456890, 3
22648456240, 0
22444282929, 2
22443739429, 1
22443738819, 1
22822373452, 1
22416421117, 3
22211682944, 28
22279837694, 0
22265919683, 3
22887063955, 1
22873587092, 3
22468686007, 0
22265902303, 0
22468675127, 0
22265891543, 1
22484796199, 0
22867937935, 1
22854437942, 1
22449564377, 1
22245172314, 1
22679935820, 1
22867919645, 3
22245161644, 1
22840474066, 2
22678464950, 2
22448118108, 2
22862484955, 0
22444105567, 1
22239696384, 0
22444106348, 0
22444070787, 0
22444082028, 0
22848916112, 0
22872937291, 0
22671457680, 0
22870604591, 0
22671452550, 0
22441071857, 0
22238266763, 0
22833419426, 0
22671421670, 0
22236651354, 0
22441068038, 0
22441067098, 0
22668553560, 2
22856554195, 0
22668541740, 3
22235385833, 0
22232468034, 0
22841689652, 1
22866368291, 0
22436870568, 2
22463051449, 1
22436864838, 1
22667199440, 0
22436859638, 1
22667196280, 0
22841669982, 0
22866350091, 0
22866349411, 0
22436848798, 0
22855189425, 0
22667181370, 0
22232436564, 0
22667180130, 0
22667178080, 0
22841655182, 0
22829180186, 0
22232429244, 0
22232428814, 0
22463012509, 0
22436813617, 0
22234018203, 0
22234014683, 0
22234014093, 0
22232409654, 0
22667151480, 0
22232404944, 0
22234003513, 0
22234000813, 0
22841625742, 0
22667145930, 0
22436789617, 0
22436804308, 0
22436788087, 0
22866302991, 0
22866301051, 0
22841615752, 0
22232390974, 0
22233978943, 1
22232380294, 0
22855128015, 1
22436785468, 0
22855127215, 1
22829125566, 0
22855125485, 0
22232372754, 1
22862806211, 6
22457626429, 1
22457623599, 1
22221734553, 2
22816850966, 2
22818381732, 1
22413548807, 0
22439747649, 1
22831900605, 1
22805890716, 0
22818376132, 1
22643904020, 0
22831896745, 0
22843074801, 0
22439737999, 0
22413551508, 0
22831890995, 0
22413547948, 0
22805879796, 0
22209159284, 0
22413532677, 1
22209157064, 0
22209156104, 1
22818362862, 0
22413529167, 1
22439726559, 0
22439726099, 1
22843061091, 0
22643885900, 1
22805869756, 0
22831877025, 1
22407166917, 1
22189012894, 35
22608351790, 3
22604623690, 0
22171458973, 0
22374219018, 0
22374218778, 0
22374235927, 0
22169007054, 0
22170593523, 0
22603692920, 0
22373233658, 0
22170422663, 0
22168791844, 0
22758628166, 0
22784617805, 1
22795829511, 0
22596643760, 0
22784611145, 0
22739483566, 123
22142725934, 93
22739474046, 62
22577540220, 121
22142712754, 126
22740435762, 32
22706607172, 0
22093929094, 12
22716646625, 7
22716638055, 8
22657920822, 0
22682631331, 0
22671452675, 0
22654111855, 8
22413521287, 0
22643879770, 0
22412995587, 10
22438318129, 0
22411806277, 0
22411823238, 0
22642170690, 0
22411804017, 0
22411821378, 0
22816642282, 0
22841334901, 0
22804156216, 0
22830153615, 0
22830153095, 0
22209016273, 0
22209015153, 0
22816636852, 0
22438001089, 0
22642162510, 0
22812301972, 6
22836715371, 1
22204393693, 1
22831005291, 0
22792900566, 1
22805391102, 1
22197759503, 1
22400541808, 1
22785974236, 2
22190822233, 0
22190814973, 0
22393588738, 0
22189192004, 1
22785925886, 0
22190761943, 0
22798266242, 4
22419583629, 4
22189007524, 62
22187235744, 0
22617326670, 32
22778747746, 19
22412560199, 13
22795073905, 0
22376690868, 0
22172328514, 0
22402873759, 0
22769062236, 0
22769059896, 0
22376684157, 0
22402867349, 0
22781187922, 0
22606718310, 0
22173545553, 0
22781185952, 0
22781185502, 0
22794693795, 0
22606715940, 0
22376309638, 0
22781183162, 0
22173541223, 0
22805887201, 0
22173540243, 0
22794689965, 0
22606711120, 0
22805882681, 0
22794685645, 0
22804294551, 1
22766692716, 0
22803876461, 0
22765654736, 0
22168827784, 0
22165267733, 15
22598437440, 7
22790740741, 0
22753541906, 0
22156765904, 0
22765994562, 0
22567670340, 1
22556111400, 1
22754899801, 0
22754853921, 0
22730066982, 0
22122457523, 0
22121767603, 0
22121723103, 0
22121688223, 0
22742752295, 0
22729164982, 0
22742680125, 0
22121541873, 1
22728620232, 0
22110218144, 4
22736594681, 1
22699035126, 0
22537122060, 1
22102746433, 0
22697999766, 1
22734998851, 1
22697778216, 0
22102607653, 0
22697663266, 0
22099662923, 5
22720795655, 1
22532243770, 0
22720172785, 0
22720172235, 0
22706610532, 0
22097402484, 0
22706609662, 0
22706609052, 0
22099032353, 0
22694159586, 0
22099031593, 1
22731357121, 0
22099030743, 1
22720168055, 0
22532237780, 0
22532237270, 0
22694156746, 0
22099028263, 0
22099027783, 0
22099027353, 0
22097396484, 1
22097396054, 0
22694154426, 0
22720164135, 0
22099024863, 0
22731351931, 0
22731350861, 0
22097393914, 0
22694152076, 0
22694151436, 0
22720161445, 0
22716667655, 1
22703110192, 1
22703105092, 2
22528724520, 4
22528707490, 1
22714426895, 6
22694694922, 2
22519368350, 1
22687346625, 1
22497740790, 1
22062552244, 1
22497376740, 0
22497370650, 0
22671743092, 0
22696462681, 1
22671720032, 0
22062433964, 1
22064031353, 0
22064026263, 1
22062419144, 0
22062414274, 1
22062403254, 2
22685141255, 0
22659125626, 0
22063180833, 2
22668490152, 0
22668158932, 1
22489778550, 8
22659636292, 1
22659636102, 1
22483537580, 1
22657954002, 1
22657921482, 0
22682632551, 0
22050308823, 0
22050308533, 0
22483502320, 0
22642278216, 3
22642240666, 6
22043058624, 6
22639787176, 6
22628089386, 4
22465442610, 0
22653385605, 1
22030619664, 0
22653384995, 0
22639845262, 1
22639844572, 1
22639844842, 0
22664583001, 3
22633056085, 1
22694694922, 2
22519368350, 1
22687346625, 1
22497740790, 1
22062552244, 1
22497376740, 0
22497370650, 0
22671743092, 0
22696462681, 1
22671720032, 0
22062433964, 1
22064031353, 0
22064026263, 1
22062419144, 0
22062414274, 1
22062403254, 2
22685141255, 0
22659125626, 0
22063180833, 2
22668490152, 0
22668158932, 1
22489778550, 8
22659636292, 1
22659636102, 1
22483537580, 1
22657954002, 1
22657921482, 0
22682632551, 0
22050308823, 0
22050308533, 0
22483502320, 0
22657920822, 0
22682631331, 0
22671452675, 0
22642278216, 3
22642240666, 6
22043058624, 6
22639787176, 6
22654111855, 8
22628089386, 4
22465442610, 0
22653385605, 1
22030619664, 0
22653384995, 0
22639845262, 1
22639844572, 1
22639844842, 0
22664583001, 3
22633056085, 1
21991576313, 4
22573390392, 0
21965717553, 1
22586913805, 0
22586912735, 6
22569273372, 2
22569273222, 2
21960080934, 3
22394867720, 3
22582817795, 5
21950255083, 4
22571448865, 3
21948712644, 6
21930399403, 0
22562790771, 0
22343186938, 0
22617775445, 1
22604259802, 1
22617770405, 1
21993300754, 17
22601957752, 1
22589472266, 1
21994320643, 0
22588390606, 2
21991629424, 0
22625607201, 2
22600852362, 3
22625595811, 0
22625584141, 0
21993187873, 1
21979921953, 1
22612288141, 1
22601065325, 1
22601062575, 1
21979895523, 1
22587473272, 1
22587464612, 1
22587455512, 1
22574953366, 1
22600961255, 2
22574945096, 1
22574941836, 2
22600954105, 1
21979795413, 2
22413004610, 1
21978161934, 2
22612135371, 1
22587389852, 2
22412954510, 1
21978118954, 1
22600876465, 1
22587346082, 1
22612013391, 1
21979573943, 1
22574676416, 1
22412703310, 2
22611807651, 1
21979388743, 1
22574482846, 1
22574440766, 1
22586868362, 1
22600341385, 1
22600279035, 1
22411277540, 1
21976342914, 1
22599012585, 1
21976133844, 1
22410837670, 1
21977569773, 1
22609876861, 1
22576549322, 7
22402131150, 7
21967378453, 2
22599772521, 6
22599766981, 3
22400596980, 1
22399016670, 34
21962094954, 0
21962091384, 0
22558850646, 1
22571280952, 1
22396850250, 0
21962053074, 0
22558784626, 0
22394360310, 6
22564277452, 0
22589048721, 0
22589048481, 0
22564276562, 0
22391005399, 0
22577823765, 0
22577823355, 1
22577822945, 0
22551843276, 0
22589046801, 0
22386351319, 2
22385158619, 0
22571972485, 0
22571349881, 3
22559958415, 3
22546374592, 2
22570620251, 0
22545824912, 0
22559385625, 0
22372538959, 0
22559336345, 0
21936580994, 0
21938131653, 0
22372490309, 0
22559316765, 0
21938124633, 0
21938120863, 0
21938118463, 0
21935019554, 48
22566914491, 0
22368879989, 0
22367746180, 0
21934498723, 1
22542122732, 1
22367729100, 0
21933553593, 186
22553923505, 0
22364062388, 0
22364046058, 0
22363699120, 0
22525660346, 0
22525654846, 0
22363926008, 0
22364822359, 0
22525653376, 0
22538086972, 0
22551583755, 0
22551581655, 0
22546006951, 0
22346880120, 0
22534814935, 0
22347097158, 0
22347090008, 0
22508803986, 0
22545936441, 0
22519990392, 10
22346663039, 2
22346297509, 102
22346293099, 84
22346285069, 87
21911912443, 134
22345161090, 54
22343436450, 17
22517369072, 3
22342958608, 4
22541814071, 14
21907723973, 0
22340436569, 3
22506468492, 33
21887157243, 5
22493412062, 5
22318869050, 2
22480840156, 1
22318866540, 1
21877385544, 0
21878923813, 0
22312409548, 0
22312103930, 0
22486584242, 0
22312046050, 0
21877251184, 0
22473936876, 39
22501300191, 4
22490253995, 3
21867523524, 8
22310221479, 1
22471039446, 5
22494007065, 3
22301181659, 3
22294058918, 0
22492766031, 1
22455222336, 2
22467778572, 3
21858006014, 0
22292780890, 0
22541863561, 1
22342952598, 1
22342240288, 38
21907200004, 29
22516434562, 20
22516432342, 28
22529846945, 36
22529125465, 1
22529122505, 0
22515612202, 2
22341404158, 0
21906371114, 1
22341397818, 1
22342265769, 1
22341380178, 0
22540221401, 1
21906193394, 0
21907726663, 0
21906191654, 0
22540076161, 0
22341220998, 0
22340268158, 4
22339102030, 3
22538184901, 3
21905841383, 7
22496318266, 10
21900993113, 0
22332573150, 34
22507058922, 25
22323095350, 36
22495167442, 4
22519706141, 2
22508593635, 3
22494943182, 1
22320669338, 3
22494931912, 3
22316854768, 3
22515617331, 6
22316592698, 6
22502563805, 38
22312996070, 1
22500122045, 0
21878929253, 0
22500115235, 0
21877370854, 0
22511177911, 0
22312158580, 0
22500094735, 0
22474092406, 0
22313254639, 3
22500064535, 0
22312369998, 0
22313234639, 0
22312116340, 0
21877320394, 0
22313225609, 0
22486633152, 0
21878855543, 0
22511105931, 0
21878839413, 0
22313199299, 0
22486606162, 0
22312331818, 0
22312077930, 0
22312326058, 0
22312070170, 0
22500012165, 0
21878821353, 0
22313184509, 0
22500006575, 0
22500006195, 0
22474007916, 0
22312305188, 0
22313170189, 0
22313170479, 0
22312049460, 0
22312300588, 0
22313164529, 0
22499989545, 0
22511059441, 0
22486564642, 0
22486519592, 44
22311992640, 37
21878025963, 0
22473221316, 0
21876479354, 0
22473215316, 0
22510284511, 0
22473209196, 0
22311264200, 0
22312376829, 0
21876464234, 0
22311256420, 1
21877999833, 0
21876296614, 1
21869034613, 3
22472219646, 0
21874316684, 3
22309349208, 3
21875835743, 2
21871673544, 4
22476976502, 5
22303137509, 1
22489968105, 1
22501003091, 1
21868757893, 1
22303123199, 1
22489952415, 1
22489951765, 1
22301993190, 1
22500984051, 1
22303115679, 1
22500982441, 1
22302250908, 1
22463932406, 1
22302249978, 1
22301988010, 1
22461423486, 4
22300552729, 4
21866128923, 3
22471807472, 4
22456593376, 7
21858491154, 1
22293520108, 1
22467425692, 0
22292848110, 0
22293977909, 0
22467416722, 0
22467413222, 0
22293085868, 0
22454784926, 0
22491787521, 0
22480783585, 0
22293962779, 1
21859590003, 1
22467404432, 1
22293079878, 1
21858052194, 1
22491783701, 1
22480781425, 0
22454778176, 1
22293075998, 0
22292824680, 0
22293073238, 1
22293955549, 1
22480774945, 0
22292821220, 1
22293069888, 1
22480772895, 1
22491774651, 0
22480770035, 0
22454765606, 0
22293062158, 0
22491764561, 0
22293939749, 0
22491759401, 0
22292802860, 0
22292800490, 0
22292798470, 0
21859555703, 0
21858015894, 0
22293921879, 0
22467361182, 0
21858008474, 1
22491733161, 0
22293909419, 0
22454723366, 0
22292771790, 0
21857990564, 0
22480718395, 0
22491717561, 0
22293009988, 0
22467333472, 0
22293889709, 0
22293003258, 0
22491705711, 0
21859510673, 0
21857970604, 0
22467320512, 0
22454692446, 0
22479291525, 2
22490292921, 1
22292474989, 1
21857022293, 5
21856971153, 3
22291344679, 4
21855521394, 3
22290177268, 2
22477387905, 0
22477079495, 0
22289372918, 3
22290241069, 1
22477010895, 2
22463633032, 2
22477002635, 0
22463626852, 0
21854267294, 0
22290166669, 0
22476993355, 0
22289279868, 0
22476985475, 0
21855778533, 0
22289020170, 0
22278941240, 2
22277837268, 1
22276841300, 27
21840224423, 1
22471992891, 1
22487959411, 0
22487956441, 0
22476968135, 0
22289005720, 0
21855758523, 0
22487943641, 0
22289245668, 0
22288994580, 1
21854214924, 0
22289238908, 1
21855741363, 0
21855737363, 1
21854205914, 0
22290110549, 1
22487915961, 0
22463554102, 1
22450912176, 0
22450910966, 0
22290096569, 0
22288965430, 0
22476922535, 0
22476918205, 0
22288957470, 0
22290085909, 0
22290083159, 0
22289197168, 0
21854172534, 0
21855695373, 1
21855693833, 0
21855692213, 1
22289186268, 0
22290064179, 1
22290061269, 0
21854155084, 1
22463510472, 1
21855677973, 0
22288923870, 0
22450862626, 0
22288921680, 0
22288916570, 0
22476870835, 0
22450851516, 0
22450850276, 0
22288907130, 0
22289150178, 0
21854125474, 0
22288898100, 0
21854119324, 1
22289140258, 0
22463373372, 0
22462609972, 181
22486036371, 5
21852035394, 13
21852806443, 1
22287186079, 1
22287183089, 1
22484979431, 1
22286040840, 1
22286036300, 1
22286035570, 1
22460625572, 1
22484969091, 1
22460620482, 0
22286287908, 1
22484961491, 1
22484958941, 1
21852774403, 1
22286278058, 0
22287150769, 0
21851235904, 0
22285850058, 6
22460181132, 8
22473292915, 1
22285296040, 1
22484195511, 1
21850459664, 1
22446682996, 15
22459270592, 0
21849388584, 0
21849234994, 1
22482933101, 1
21850743283, 1
21850716993, 1
22458539382, 1
22285064489, 3
22458513462, 1
22445856366, 1
21849145744, 0
22471865185, 1
22445849176, 0
22284165908, 0
22283895360, 0
22482821451, 0
22482819161, 0
21849109794, 0
22445796366, 1
22284117998, 1
22283850950, 1
22284114068, 0
22284972539, 1
21848495904, 1
22282519460, 3
22283664699, 3
21849050153, 2
21847391794, 1
21848800613, 1
21848692873, 2
22467025895, 1
21844289244, 1
21844247994, 1
21845762403, 0
22278957730, 1
22278924670, 1
22466865185, 1
22278807900, 8
22466428685, 1
22438392116, 31
22275381498, 1
22275157418, 1
22274882208, 1
22274832149, 0
22472511791, 3
21838829154, 1
22274738429, 1
22472504591, 1
22273572750, 1
22274731129, 1
22472496551, 1
22448198902, 1
22435534086, 1
22273560040, 2
22274719939, 1
22273555560, 1
22435525216, 1
21840363803, 1
22274706279, 1
22448177192, 1
22448173952, 1
21840351783, 1
21838784624, 1
22435506816, 1
21838780704, 1
21838778614, 1
22448162292, 1
22274685659, 1
21838771654, 1
22273811368, 1
22273517550, 1
22274676749, 1
22472442931, 1
22273801718, 1
22274669889, 1
22274667909, 1
22472434681, 1
22273502540, 1
21840313383, 1
21840311233, 1
22435469056, 1
22461461785, 0
22448126932, 1
22472419411, 1
21838737614, 1
21840298653, 1
22435456776, 1
21840294213, 1
22461446695, 0
21840289383, 1
21838724504, 1
22274632959, 0
22273469570, 0
22273467490, 1
22435439346, 0
22448097892, 0
22461427975, 0
22435432306, 0
22461423205, 0
22435427596, 0
22273741568, 1
22435422876, 0
22274607429, 1
22461411065, 0
22472371021, 1
22448073202, 1
21838688154, 1
22448068542, 0
22274593349, 1
22472359621, 0
22273427110, 1
22472354621, 0
21840234203, 1
21840231363, 0
21838669184, 1
22448048632, 0
22461377645, 1
22448041952, 0
22461373585, 1
22273405100, 0
21840213493, 1
22448033112, 0
22435370316, 1
22435368106, 0
22273682808, 1
21838642794, 0
22448022282, 1
22273675258, 0
22435356046, 0
22448015202, 0
22274540739, 0
22274342399, 5
21839878393, 4
22273353948, 4
21826455343, 1
22259879718, 1
22259820738, 2
21824688164, 1
22447129632, 7
22460326175, 1
22272404458, 4
22272312948, 1
22470376751, 2
22270822499, 1
22268203130, 0
22456163695, 0
22269332329, 13
22269327309, 0
22269326399, 0
22430134446, 0
22467080291, 0
22442816192, 0
22456127405, 0
21834610113, 1
22268934609, 0
22268054188, 1
22268048778, 0
21833029734, 1
22455737225, 0
22268047818, 1
22466685671, 0
22267419629, 1
22465098471, 0
21831343184, 1
22266588589, 1
22265281430, 1
22452883025, 1
22463735421, 6
22452742555, 1
21829951894, 1
22452392865, 25
22265389659, 9
22264176310, 1
22438711272, 1
22438593032, 1
22462573901, 6
22425635196, 1
22263599538, 16
22462053231, 0
21829609653, 1
22461677961, 1
22437442932, 3
22263929679, 3
22437442582, 1
22450743455, 0
22461661431, 0
22262597108, 0
22262085510, 17
22262394508, 1
22423637046, 0
21828435723, 2
22262728629, 2
21828136123, 1
22459871941, 1
22448911245, 1
21827652123, 0
22261858629, 1
22260429960, 0
22422092116, 4
21825334624, 1
22261081229, 0
22259852660, 1
22447778425, 1
21826124303, 2
22259518858, 0
22447206815, 0
21826067723, 0
22458093841, 0
22259105230, 4
22447066635, 0
22447056325, 0
22259333548, 0
22259292888, 0
21825843293, 0
22260155779, 0
22420978756, 0
22446954085, 0
21823878323, 33
22257782979, 0
22256548430, 20
22453997071, 1
22416845256, 1
22457861531, 1
22433641752, 0
22433637922, 0
22420944046, 1
22258959110, 0
21825677313, 1
22258803810, 1
22433367182, 0
22258782058, 2
22259668239, 2
22258780458, 2
22258514390, 2
22433189812, 1
21823765284, 1
21825342263, 2
22433187972, 1
22446473855, 1
22259662349, 2
22420491836, 1
22258508800, 1
22259659709, 1
22420489116, 2
22446468655, 1
21823756674, 1
22433180412, 1
22446465925, 1
21825331843, 1
22258766628, 1
22420482926, 1
22457392201, 1
21823750814, 2
21825327543, 1
21825326783, 1
21823748084, 1
22259647769, 0
21823746614, 0
22420476366, 1
22433169882, 1
22258492590, 1
22258756918, 2
22446453305, 1
22420471566, 1
22420470976, 2
22259640349, 2
22420470006, 1
22446449625, 1
22433162572, 0
21825314883, 0
21823736204, 1
22420466156, 1
21823735074, 1
22446445065, 0
22258481810, 0
22446443795, 1
22258745958, 0
22258479700, 0
22457370831, 0
22259629789, 2
22258476650, 1
22457367921, 1
22433151552, 0
22446437275, 1
21823725654, 1
22420455866, 1
22259624829, 1
21825301363, 1
22457362831, 1
22259622609, 1
22420451896, 1
22420450966, 0
22433144022, 2
22258467110, 1
22457357831, 0
22457355931, 0
22258729098, 0
22259612889, 0
22457350561, 0
22258723538, 0
22446420155, 1
22258721168, 1
22433131052, 0
22258450280, 0
22259599149, 0
22433120002, 0
22258707838, 0
22258441000, 0
22446400775, 0
22258432930, 0
22259584369, 0
21823679124, 0
22258689508, 1
22433099802, 0
22457309491, 0
22433094602, 0
22259569229, 0
22420397666, 0
22420397236, 1
22258410110, 0
22457298521, 0
22259560629, 1
21823658134, 0
21825235703, 0
22258667968, 0
22258398040, 0
21823645274, 0
22433070922, 0
22258391980, 0
22446351595, 0
22258385930, 0
22259537109, 0
22259535229, 0
21825210043, 0
22433056762, 0
22457267521, 1
22259528809, 2
22258373720, 1
22446334005, 1
22259523129, 0
21825196583, 1
21825195753, 0
22457251581, 0
22446325135, 0
22457248571, 0
22259509129, 2
21825184993, 0
21823605224, 2
22457242971, 0
22446316085, 1
22259504729, 1
22420330056, 0
21825176313, 2
22258608478, 1
22420321896, 1
22258586928, 2
22420303316, 1
21823569904, 1
21823569534, 1
22432996152, 0
22457205811, 0
22258315070, 1
22446278065, 1
22259758249, 1
22433088912, 0
22259508899, 0
22258390458, 1
22258382618, 0
22258286268, 1
22444734885, 5
21823504153, 0
21823470563, 1
21823433323, 1
21821832144, 3
22455432641, 2
22256552410, 0
22444515475, 0
21823379653, 0
22256551000, 0
21821802864, 1
22256549730, 0
22418533496, 0
21821800214, 0
22455427231, 0
21821778154, 0
22256501390, 0
22455364431, 0
22455364461, 0
22431168572, 0
22431102822, 0
22444379405, 0
21821501084, 1
22443964515, 1
22430486682, 4
22255763770, 0
22255989688, 2
21822338633, 1
22255486430, 1
22255297848, 0
22254872160, 1
22255968449, 1
22416632106, 1
22416566296, 2
21812739244, 2
22452965571, 1
22254812209, 10
22254806899, 4
22452242361, 1
22415036576, 5
